CODDIS,CODDEP,CODMUN,IndPresidente,IndSenaNacion,IndDipuNacion,IndGobernador,IndSenaProvin,IndDipuProvin,IndConcejales,IndParlaSurNacion,IndParlaSurRegion
"21","012","194","1","0","0","0","0","0","0","0","0"
"21","012","224","1","0","0","0","0","0","0","0","0"
"21","012","244","1","0","0","0","0","0","0","0","0"
"21","012","276","1","0","0","0","0","0","0","0","0"
"21","012","309","1","0","0","0","0","0","0","0","0"
"21","012","338","1","0","0","0","0","0","0","0","0"
"21","012","353","1","0","0","0","0","0","0","0","0"
"21","012","367","1","0","0","0","0","0","0","0","0"
"21","012","999","1","0","0","0","0","0","0","0","0"
"21","013","002","1","0","0","0","0","0","0","0","0"
"21","013","004","1","0","0","0","0","0","0","0","0"
"21","013","008","1","0","0","0","0","0","0","0","0"
"21","013","014","1","0","0","0","0","0","0","0","0"
"21","013","020","1","0","0","0","0","0","0","0","0"
"21","013","054","1","0","0","0","0","0","0","0","0"
"21","013","087","1","0","0","0","0","0","0","0","0"
"21","013","122","1","0","0","0","0","0","0","0","0"
"21","013","130","1","0","0","0","0","0","0","0","0"
"21","013","138","1","0","0","0","0","0","0","0","0"
"21","013","144","1","0","0","0","0","0","0","0","0"
"21","013","156","1","0","0","0","0","0","0","0","0"
"21","013","237","1","0","0","0","0","0","0","0","0"
"21","013","241","1","0","0","0","0","0","0","0","0"
"21","013","249","1","0","0","0","0","0","0","0","0"
"21","013","252","1","0","0","0","0","0","0","0","0"
"21","013","266","1","0","0","0","0","0","0","0","0"
"21","013","323","1","0","0","0","0","0","0","0","0"
"21","013","346","1","0","0","0","0","0","0","0","0"
"21","013","351","1","0","0","0","0","0","0","0","0"
"21","013","362","1","0","0","0","0","0","0","0","0"
"21","013","365","1","0","0","0","0","0","0","0","0"
"21","013","366","1","0","0","0","0","0","0","0","0"
"21","013","369","1","0","0","0","0","0","0","0","0"
"21","013","376","1","0","0","0","0","0","0","0","0"
"21","013","999","1","0","0","0","0","0","0","0","0"
"21","016","003","1","0","0","0","0","0","0","0","0"
"21","016","009","1","0","0","0","0","0","0","0","0"
"21","016","021","1","0","0","0","0","0","0","0","0"
"21","016","050","1","0","0","0","0","0","0","0","0"
"21","016","066","1","0","0","0","0","0","0","0","0"
"21","016","069","1","0","0","0","0","0","0","0","0"
"21","016","072","1","0","0","0","0","0","0","0","0"
"21","016","076","1","0","0","0","0","0","0","0","0"
"21","016","082","1","0","0","0","0","0","0","0","0"
"21","016","084","1","0","0","0","0","0","0","0","0"
"21","016","093","1","0","0","0","0","0","0","0","0"
"21","016","149","1","0","0","0","0","0","0","0","0"
"21","016","151","1","0","0","0","0","0","0","0","0"
"21","016","166","1","0","0","0","0","0","0","0","0"
"21","016","168","1","0","0","0","0","0","0","0","0"
"21","016","172","1","0","0","0","0","0","0","0","0"
"21","016","175","1","0","0","0","0","0","0","0","0"
"21","016","183","1","0","0","0","0","0","0","0","0"
"21","016","186","1","0","0","0","0","0","0","0","0"
"21","016","219","1","0","0","0","0","0","0","0","0"
"21","016","220","1","0","0","0","0","0","0","0","0"
"21","016","222","1","0","0","0","0","0","0","0","0"
"21","016","231","1","0","0","0","0","0","0","0","0"
"21","016","233","1","0","0","0","0","0","0","0","0"
"21","016","243","1","0","0","0","0","0","0","0","0"
"21","016","281","1","0","0","0","0","0","0","0","0"
"21","016","289","1","0","0","0","0","0","0","0","0"
"21","016","316","1","0","0","0","0","0","0","0","0"
"21","016","324","1","0","0","0","0","0","0","0","0"
"21","016","326","1","0","0","0","0","0","0","0","0"
"21","016","357","1","0","0","0","0","0","0","0","0"
"21","016","358","1","0","0","0","0","0","0","0","0"
"21","016","999","1","0","0","0","0","0","0","0","0"
"21","017","007","1","0","0","0","0","0","0","0","0"
"21","017","038","1","0","0","0","0","0","0","0","0"
"21","017","077","1","0","0","0","0","0","0","0","0"
"21","017","165","1","0","0","0","0","0","0","0","0"
"21","017","265","1","0","0","0","0","0","0","0","0"
"21","017","290","1","0","0","0","0","0","0","0","0"
"21","017","999","1","0","0","0","0","0","0","0","0"
"21","018","016","1","0","0","0","0","0","0","0","0"
"21","018","026","1","0","0","0","0","0","0","0","0"
"21","018","031","1","0","0","0","0","0","0","0","0"
"21","018","057","1","0","0","0","0","0","0","0","0"
"21","018","064","1","0","0","0","0","0","0","0","0"
"21","018","085","1","0","0","0","0","0","0","0","0"
"21","018","099","1","0","0","0","0","0","0","0","0"
"21","018","100","1","0","0","0","0","0","0","0","0"
"21","018","131","1","0","0","0","0","0","0","0","0"
"21","018","133","1","0","0","0","0","0","0","0","0"
"21","018","139","1","0","0","0","0","0","0","0","0"
"21","018","182","1","0","0","0","0","0","0","0","0"
"21","018","196","1","0","0","0","0","0","0","0","0"
"21","018","205","1","0","0","0","0","0","0","0","0"
"21","018","221","1","0","0","0","0","0","0","0","0"
"21","018","253","1","0","0","0","0","0","0","0","0"
"21","018","283","1","0","0","0","0","0","0","0","0"
"21","018","284","1","0","0","0","0","0","0","0","0"
"21","018","286","1","0","0","0","0","0","0","0","0"
"21","018","373","1","0","0","0","0","0","0","0","0"
"21","018","375","1","0","0","0","0","0","0","0","0"
"21","018","377","1","0","0","0","0","0","0","0","0"
"21","018","501","1","0","0","0","0","0","0","0","0"
"21","018","999","1","0","0","0","0","0","0","0","0"
"21","019","012","1","0","0","0","0","0","0","0","0"
"21","019","063","1","0","0","0","0","0","0","0","0"
"21","019","075","1","0","0","0","0","0","0","0","0"
"21","019","117","1","0","0","0","0","0","0","0","0"
"21","019","140","1","0","0","0","0","0","0","0","0"
"21","019","167","1","0","0","0","0","0","0","0","0"
"21","019","169","1","0","0","0","0","0","0","0","0"
"21","019","174","1","0","0","0","0","0","0","0","0"
"21","019","208","1","0","0","0","0","0","0","0","0"
"21","019","227","1","0","0","0","0","0","0","0","0"
"21","019","236","1","0","0","0","0","0","0","0","0"
"21","019","258","1","0","0","0","0","0","0","0","0"
"21","019","277","1","0","0","0","0","0","0","0","0"
"21","019","297","1","0","0","0","0","0","0","0","0"
"21","019","301","1","0","0","0","0","0","0","0","0"
"21","019","322","1","0","0","0","0","0","0","0","0"
"21","019","343","1","0","0","0","0","0","0","0","0"
"21","019","344","1","0","0","0","0","0","0","0","0"
"21","019","999","1","0","0","0","0","0","0","0","0"
"21","020","006","1","0","0","0","0","0","0","0","0"
"21","020","049","1","0","0","0","0","0","0","0","0"
"21","020","051","1","0","0","0","0","0","0","0","0"
"21","020","086","1","0","0","0","0","0","0","0","0"
"21","020","127","1","0","0","0","0","0","0","0","0"
"21","020","129","1","0","0","0","0","0","0","0","0"
"21","020","203","1","0","0","0","0","0","0","0","0"
"21","020","254","1","0","0","0","0","0","0","0","0"
"21","020","255","1","0","0","0","0","0","0","0","0"
"21","020","262","1","0","0","0","0","0","0","0","0"
"21","020","264","1","0","0","0","0","0","0","0","0"
"21","020","293","1","0","0","0","0","0","0","0","0"
"21","020","298","1","0","0","0","0","0","0","0","0"
"21","020","335","1","0","0","0","0","0","0","0","0"
"21","020","354","1","0","0","0","0","0","0","0","0"
"21","020","999","1","0","0","0","0","0","0","0","0"
"21","021","048","1","0","0","0","0","0","0","0","0"
"21","021","052","1","0","0","0","0","0","0","0","0"
"21","021","058","1","0","0","0","0","0","0","0","0"
"21","021","060","1","0","0","0","0","0","0","0","0"
"21","021","070","1","0","0","0","0","0","0","0","0"
"21","021","091","1","0","0","0","0","0","0","0","0"
"21","021","106","1","0","0","0","0","0","0","0","0"
"21","021","180","1","0","0","0","0","0","0","0","0"
"21","021","184","1","0","0","0","0","0","0","0","0"
"21","021","188","1","0","0","0","0","0","0","0","0"
"21","021","198","1","0","0","0","0","0","0","0","0"
"21","021","212","1","0","0","0","0","0","0","0","0"
"21","021","239","1","0","0","0","0","0","0","0","0"
"21","021","294","1","0","0","0","0","0","0","0","0"
"21","021","300","1","0","0","0","0","0","0","0","0"
"21","021","319","1","0","0","0","0","0","0","0","0"
"21","021","340","1","0","0","0","0","0","0","0","0"
"21","021","999","1","0","0","0","0","0","0","0","0"
"21","022","040","1","0","0","0","0","0","0","0","0"
"21","022","046","1","0","0","0","0","0","0","0","0"
"21","022","125","1","0","0","0","0","0","0","0","0"
"21","022","134","1","0","0","0","0","0","0","0","0"
"21","022","143","1","0","0","0","0","0","0","0","0"
"21","022","158","1","0","0","0","0","0","0","0","0"
"21","022","171","1","0","0","0","0","0","0","0","0"
"21","022","197","1","0","0","0","0","0","0","0","0"
"21","022","209","1","0","0","0","0","0","0","0","0"
"21","022","332","1","0","0","0","0","0","0","0","0"
"21","022","336","1","0","0","0","0","0","0","0","0"
"21","022","342","1","0","0","0","0","0","0","0","0"
"21","022","999","1","0","0","0","0","0","0","0","0"
"21","999","999","1","0","0","0","0","0","0","0","0"
"22","001","022","1","0","0","0","0","0","0","0","0"
"22","001","436","1","0","0","0","0","0","0","0","0"
"22","001","490","1","0","0","0","0","0","0","0","0"
"22","001","494","1","0","0","0","0","0","0","0","0"
"22","001","496","1","0","0","0","0","0","0","0","0"
"22","001","500","1","0","0","0","0","0","0","0","0"
"22","001","505","1","0","0","0","0","0","0","0","0"
"22","001","531","1","0","0","0","0","0","0","0","0"
"22","001","534","1","0","0","0","0","0","0","0","0"
"22","001","999","1","0","0","0","0","0","0","0","0"
"22","002","006","1","0","0","0","0","0","0","0","0"
"22","002","448","1","0","0","0","0","0","0","0","0"
"22","002","451","1","0","0","0","0","0","0","0","0"
"22","002","472","1","0","0","0","0","0","0","0","0"
"22","002","485","1","0","0","0","0","0","0","0","0"
"22","002","489","1","0","0","0","0","0","0","0","0"
"22","002","522","1","0","0","0","0","0","0","0","0"
"22","002","999","1","0","0","0","0","0","0","0","0"
"22","003","018","1","0","0","0","0","0","0","0","0"
"22","003","409","1","0","0","0","0","0","0","0","0"
"22","003","417","1","0","0","0","0","0","0","0","0"
"22","003","473","1","0","0","0","0","0","0","0","0"
"22","003","999","1","0","0","0","0","0","0","0","0"
"22","004","004","1","0","0","0","0","0","0","0","0"
"22","004","427","1","0","0","0","0","0","0","0","0"
"22","004","450","1","0","0","0","0","0","0","0","0"
"22","004","493","1","0","0","0","0","0","0","0","0"
"22","004","502","1","0","0","0","0","0","0","0","0"
"22","004","999","1","0","0","0","0","0","0","0","0"
"22","005","028","1","0","0","0","0","0","0","0","0"
"22","005","439","1","0","0","0","0","0","0","0","0"
"22","005","449","1","0","0","0","0","0","0","0","0"
"22","005","452","1","0","0","0","0","0","0","0","0"
"22","005","475","1","0","0","0","0","0","0","0","0"
"22","005","999","1","0","0","0","0","0","0","0","0"
"22","006","005","1","0","0","0","0","0","0","0","0"
"22","006","010","1","0","0","0","0","0","0","0","0"
"22","006","011","1","0","0","0","0","0","0","0","0"
"22","006","401","1","0","0","0","0","0","0","0","0"
"22","006","407","1","0","0","0","0","0","0","0","0"
"22","006","408","1","0","0","0","0","0","0","0","0"
"22","006","416","1","0","0","0","0","0","0","0","0"
"22","006","419","1","0","0","0","0","0","0","0","0"
"22","006","429","1","0","0","0","0","0","0","0","0"
"22","006","441","1","0","0","0","0","0","0","0","0"
"22","006","454","1","0","0","0","0","0","0","0","0"
"22","006","470","1","0","0","0","0","0","0","0","0"
"22","006","478","1","0","0","0","0","0","0","0","0"
"22","006","497","1","0","0","0","0","0","0","0","0"
"22","006","999","1","0","0","0","0","0","0","0","0"
"22","007","002","1","0","0","0","0","0","0","0","0"
"22","007","426","1","0","0","0","0","0","0","0","0"
"22","007","442","1","0","0","0","0","0","0","0","0"
"22","007","447","1","0","0","0","0","0","0","0","0"
"22","007","999","1","0","0","0","0","0","0","0","0"
"22","008","015","1","0","0","0","0","0","0","0","0"
"22","008","017","1","0","0","0","0","0","0","0","0"
"22","008","403","1","0","0","0","0","0","0","0","0"
"22","008","432","1","0","0","0","0","0","0","0","0"
"22","008","469","1","0","0","0","0","0","0","0","0"
"22","008","495","1","0","0","0","0","0","0","0","0"
"22","008","523","1","0","0","0","0","0","0","0","0"
"22","008","999","1","0","0","0","0","0","0","0","0"
"22","009","008","1","0","0","0","0","0","0","0","0"
"22","009","421","1","0","0","0","0","0","0","0","0"
"22","009","460","1","0","0","0","0","0","0","0","0"
"22","009","510","1","0","0","0","0","0","0","0","0"
"22","009","521","1","0","0","0","0","0","0","0","0"
"22","009","999","1","0","0","0","0","0","0","0","0"
"22","010","413","1","0","0","0","0","0","0","0","0"
"22","010","418","1","0","0","0","0","0","0","0","0"
"22","010","423","1","0","0","0","0","0","0","0","0"
"22","010","455","1","0","0","0","0","0","0","0","0"
"22","010","456","1","0","0","0","0","0","0","0","0"
"22","010","514","1","0","0","0","0","0","0","0","0"
"22","010","518","1","0","0","0","0","0","0","0","0"
"22","010","999","1","0","0","0","0","0","0","0","0"
"22","011","021","1","0","0","0","0","0","0","0","0"
"22","011","428","1","0","0","0","0","0","0","0","0"
"22","011","446","1","0","0","0","0","0","0","0","0"
"22","011","463","1","0","0","0","0","0","0","0","0"
"22","011","499","1","0","0","0","0","0","0","0","0"
"22","011","519","1","0","0","0","0","0","0","0","0"
"22","011","999","1","0","0","0","0","0","0","0","0"
"22","012","019","1","0","0","0","0","0","0","0","0"
"22","012","430","1","0","0","0","0","0","0","0","0"
"22","012","431","1","0","0","0","0","0","0","0","0"
"22","012","433","1","0","0","0","0","0","0","0","0"
"22","012","444","1","0","0","0","0","0","0","0","0"
"22","012","513","1","0","0","0","0","0","0","0","0"
"22","012","999","1","0","0","0","0","0","0","0","0"
"22","013","012","1","0","0","0","0","0","0","0","0"
"22","013","458","1","0","0","0","0","0","0","0","0"
"22","013","498","1","0","0","0","0","0","0","0","0"
"22","013","503","1","0","0","0","0","0","0","0","0"
"22","013","511","1","0","0","0","0","0","0","0","0"
"22","013","525","1","0","0","0","0","0","0","0","0"
"22","013","999","1","0","0","0","0","0","0","0","0"
"22","014","025","1","0","0","0","0","0","0","0","0"
"22","014","434","1","0","0","0","0","0","0","0","0"
"22","014","435","1","0","0","0","0","0","0","0","0"
"22","014","474","1","0","0","0","0","0","0","0","0"
"22","014","476","1","0","0","0","0","0","0","0","0"
"22","014","483","1","0","0","0","0","0","0","0","0"
"22","014","491","1","0","0","0","0","0","0","0","0"
"22","014","516","1","0","0","0","0","0","0","0","0"
"22","014","999","1","0","0","0","0","0","0","0","0"
"22","015","530","1","0","0","0","0","0","0","0","0"
"22","015","999","1","0","0","0","0","0","0","0","0"
"22","016","020","1","0","0","0","0","0","0","0","0"
"22","016","027","1","0","0","0","0","0","0","0","0"
"22","016","405","1","0","0","0","0","0","0","0","0"
"22","016","445","1","0","0","0","0","0","0","0","0"
"22","016","462","1","0","0","0","0","0","0","0","0"
"22","016","465","1","0","0","0","0","0","0","0","0"
"22","016","466","1","0","0","0","0","0","0","0","0"
"22","016","480","1","0","0","0","0","0","0","0","0"
"22","016","517","1","0","0","0","0","0","0","0","0"
"22","016","535","1","0","0","0","0","0","0","0","0"
"22","016","999","1","0","0","0","0","0","0","0","0"
"22","017","029","1","0","0","0","0","0","0","0","0"
"22","017","453","1","0","0","0","0","0","0","0","0"
"22","017","504","1","0","0","0","0","0","0","0","0"
"22","017","999","1","0","0","0","0","0","0","0","0"
"22","018","016","1","0","0","0","0","0","0","0","0"
"22","018","404","1","0","0","0","0","0","0","0","0"
"22","018","415","1","0","0","0","0","0","0","0","0"
"22","018","437","1","0","0","0","0","0","0","0","0"
"22","018","461","1","0","0","0","0","0","0","0","0"
"22","018","482","1","0","0","0","0","0","0","0","0"
"22","018","486","1","0","0","0","0","0","0","0","0"
"22","018","488","1","0","0","0","0","0","0","0","0"
"22","018","501","1","0","0","0","0","0","0","0","0"
"22","018","524","1","0","0","0","0","0","0","0","0"
"22","018","999","1","0","0","0","0","0","0","0","0"
"22","019","024","1","0","0","0","0","0","0","0","0"
"22","019","487","1","0","0","0","0","0","0","0","0"
"22","019","999","1","0","0","0","0","0","0","0","0"
"22","020","023","1","0","0","0","0","0","0","0","0"
"22","020","422","1","0","0","0","0","0","0","0","0"
"22","020","481","1","0","0","0","0","0","0","0","0"
"22","020","999","1","0","0","0","0","0","0","0","0"
"22","021","003","1","0","0","0","0","0","0","0","0"
"22","021","007","1","0","0","0","0","0","0","0","0"
"22","021","009","1","0","0","0","0","0","0","0","0"
"22","021","424","1","0","0","0","0","0","0","0","0"
"22","021","471","1","0","0","0","0","0","0","0","0"
"22","021","520","1","0","0","0","0","0","0","0","0"
"22","021","527","1","0","0","0","0","0","0","0","0"
"22","021","532","1","0","0","0","0","0","0","0","0"
"22","021","999","1","0","0","0","0","0","0","0","0"
"22","022","026","1","0","0","0","0","0","0","0","0"
"22","022","402","1","0","0","0","0","0","0","0","0"
"22","022","406","1","0","0","0","0","0","0","0","0"
"22","022","425","1","0","0","0","0","0","0","0","0"
"22","022","438","1","0","0","0","0","0","0","0","0"
"22","022","464","1","0","0","0","0","0","0","0","0"
"22","022","467","1","0","0","0","0","0","0","0","0"
"22","022","468","1","0","0","0","0","0","0","0","0"
"22","022","484","1","0","0","0","0","0","0","0","0"
"22","022","506","1","0","0","0","0","0","0","0","0"
"22","022","526","1","0","0","0","0","0","0","0","0"
"22","022","533","1","0","0","0","0","0","0","0","0"
"22","022","999","1","0","0","0","0","0","0","0","0"
"22","023","410","1","0","0","0","0","0","0","0","0"
"22","023","477","1","0","0","0","0","0","0","0","0"
"22","023","479","1","0","0","0","0","0","0","0","0"
"22","023","507","1","0","0","0","0","0","0","0","0"
"22","023","529","1","0","0","0","0","0","0","0","0"
"22","023","999","1","0","0","0","0","0","0","0","0"
"22","024","411","1","0","0","0","0","0","0","0","0"
"22","024","414","1","0","0","0","0","0","0","0","0"
"22","024","440","1","0","0","0","0","0","0","0","0"
"22","024","508","1","0","0","0","0","0","0","0","0"
"22","024","999","1","0","0","0","0","0","0","0","0"
"22","025","014","1","0","0","0","0","0","0","0","0"
"22","025","420","1","0","0","0","0","0","0","0","0"
"22","025","459","1","0","0","0","0","0","0","0","0"
"22","025","492","1","0","0","0","0","0","0","0","0"
"22","025","515","1","0","0","0","0","0","0","0","0"
"22","025","528","1","0","0","0","0","0","0","0","0"
"22","025","999","1","0","0","0","0","0","0","0","0"
"22","026","443","1","0","0","0","0","0","0","0","0"
"22","026","999","1","0","0","0","0","0","0","0","0"
"22","027","001","1","0","0","0","0","0","0","0","0"
"22","027","013","1","0","0","0","0","0","0","0","0"
"22","027","412","1","0","0","0","0","0","0","0","0"
"22","027","457","1","0","0","0","0","0","0","0","0"
"22","027","509","1","0","0","0","0","0","0","0","0"
"22","027","512","1","0","0","0","0","0","0","0","0"
"22","027","999","1","0","0","0","0","0","0","0","0"
"22","999","999","1","0","0","0","0","0","0","0","0"
"23","001","086","1","0","0","0","0","0","0","0","0"
"23","001","999","1","0","0","0","0","0","0","0","0"
"23","002","028","1","0","0","0","0","0","0","0","0"
"23","002","065","1","0","0","0","0","0","0","0","0"
"23","002","082","1","0","0","0","0","0","0","0","0"
"23","002","087","1","0","0","0","0","0","0","0","0"
"23","002","999","1","0","0","0","0","0","0","0","0"
"23","003","040","1","0","0","0","0","0","0","0","0"
"23","003","999","1","0","0","0","0","0","0","0","0"
"23","004","001","1","0","0","0","0","0","0","0","0"
"23","004","008","1","0","0","0","0","0","0","0","0"
"23","004","016","1","0","0","0","0","0","0","0","0"
"23","004","026","1","0","0","0","0","0","0","0","0"
"23","004","064","1","0","0","0","0","0","0","0","0"
"23","004","071","1","0","0","0","0","0","0","0","0"
"23","004","079","1","0","0","0","0","0","0","0","0"
"23","004","092","1","0","0","0","0","0","0","0","0"
"23","004","094","1","0","0","0","0","0","0","0","0"
"23","004","095","1","0","0","0","0","0","0","0","0"
"23","004","098","1","0","0","0","0","0","0","0","0"
"23","004","103","1","0","0","0","0","0","0","0","0"
"23","004","109","1","0","0","0","0","0","0","0","0"
"23","004","999","1","0","0","0","0","0","0","0","0"
"23","005","005","1","0","0","0","0","0","0","0","0"
"23","005","006","1","0","0","0","0","0","0","0","0"
"23","005","010","1","0","0","0","0","0","0","0","0"
"23","005","021","1","0","0","0","0","0","0","0","0"
"23","005","041","1","0","0","0","0","0","0","0","0"
"23","005","051","1","0","0","0","0","0","0","0","0"
"23","005","068","1","0","0","0","0","0","0","0","0"
"23","005","999","1","0","0","0","0","0","0","0","0"
"23","006","003","1","0","0","0","0","0","0","0","0"
"23","006","033","1","0","0","0","0","0","0","0","0"
"23","006","063","1","0","0","0","0","0","0","0","0"
"23","006","069","1","0","0","0","0","0","0","0","0"
"23","006","090","1","0","0","0","0","0","0","0","0"
"23","006","999","1","0","0","0","0","0","0","0","0"
"23","007","037","1","0","0","0","0","0","0","0","0"
"23","007","046","1","0","0","0","0","0","0","0","0"
"23","007","105","1","0","0","0","0","0","0","0","0"
"23","007","999","1","0","0","0","0","0","0","0","0"
"23","008","035","1","0","0","0","0","0","0","0","0"
"23","008","045","1","0","0","0","0","0","0","0","0"
"23","008","047","1","0","0","0","0","0","0","0","0"
"23","008","080","1","0","0","0","0","0","0","0","0"
"23","008","083","1","0","0","0","0","0","0","0","0"
"23","008","085","1","0","0","0","0","0","0","0","0"
"23","008","110","1","0","0","0","0","0","0","0","0"
"23","008","999","1","0","0","0","0","0","0","0","0"
"23","009","044","1","0","0","0","0","0","0","0","0"
"23","009","052","1","0","0","0","0","0","0","0","0"
"23","009","099","1","0","0","0","0","0","0","0","0"
"23","009","999","1","0","0","0","0","0","0","0","0"
"23","010","011","1","0","0","0","0","0","0","0","0"
"23","010","014","1","0","0","0","0","0","0","0","0"
"23","010","018","1","0","0","0","0","0","0","0","0"
"23","010","067","1","0","0","0","0","0","0","0","0"
"23","010","070","1","0","0","0","0","0","0","0","0"
"23","010","073","1","0","0","0","0","0","0","0","0"
"23","010","078","1","0","0","0","0","0","0","0","0"
"23","010","089","1","0","0","0","0","0","0","0","0"
"23","010","091","1","0","0","0","0","0","0","0","0"
"23","010","097","1","0","0","0","0","0","0","0","0"
"23","010","107","1","0","0","0","0","0","0","0","0"
"23","010","112","1","0","0","0","0","0","0","0","0"
"23","010","999","1","0","0","0","0","0","0","0","0"
"23","011","002","1","0","0","0","0","0","0","0","0"
"23","011","013","1","0","0","0","0","0","0","0","0"
"23","011","029","1","0","0","0","0","0","0","0","0"
"23","011","038","1","0","0","0","0","0","0","0","0"
"23","011","039","1","0","0","0","0","0","0","0","0"
"23","011","054","1","0","0","0","0","0","0","0","0"
"23","011","057","1","0","0","0","0","0","0","0","0"
"23","011","061","1","0","0","0","0","0","0","0","0"
"23","011","066","1","0","0","0","0","0","0","0","0"
"23","011","074","1","0","0","0","0","0","0","0","0"
"23","011","077","1","0","0","0","0","0","0","0","0"
"23","011","093","1","0","0","0","0","0","0","0","0"
"23","011","108","1","0","0","0","0","0","0","0","0"
"23","011","999","1","0","0","0","0","0","0","0","0"
"23","012","004","1","0","0","0","0","0","0","0","0"
"23","012","012","1","0","0","0","0","0","0","0","0"
"23","012","020","1","0","0","0","0","0","0","0","0"
"23","012","023","1","0","0","0","0","0","0","0","0"
"23","012","024","1","0","0","0","0","0","0","0","0"
"23","012","031","1","0","0","0","0","0","0","0","0"
"23","012","049","1","0","0","0","0","0","0","0","0"
"23","012","053","1","0","0","0","0","0","0","0","0"
"23","012","056","1","0","0","0","0","0","0","0","0"
"23","012","059","1","0","0","0","0","0","0","0","0"
"23","012","060","1","0","0","0","0","0","0","0","0"
"23","012","062","1","0","0","0","0","0","0","0","0"
"23","012","076","1","0","0","0","0","0","0","0","0"
"23","012","081","1","0","0","0","0","0","0","0","0"
"23","012","999","1","0","0","0","0","0","0","0","0"
"23","013","015","1","0","0","0","0","0","0","0","0"
"23","013","027","1","0","0","0","0","0","0","0","0"
"23","013","032","1","0","0","0","0","0","0","0","0"
"23","013","034","1","0","0","0","0","0","0","0","0"
"23","013","036","1","0","0","0","0","0","0","0","0"
"23","013","042","1","0","0","0","0","0","0","0","0"
"23","013","043","1","0","0","0","0","0","0","0","0"
"23","013","050","1","0","0","0","0","0","0","0","0"
"23","013","072","1","0","0","0","0","0","0","0","0"
"23","013","096","1","0","0","0","0","0","0","0","0"
"23","013","106","1","0","0","0","0","0","0","0","0"
"23","013","999","1","0","0","0","0","0","0","0","0"
"23","014","022","1","0","0","0","0","0","0","0","0"
"23","014","088","1","0","0","0","0","0","0","0","0"
"23","014","102","1","0","0","0","0","0","0","0","0"
"23","014","104","1","0","0","0","0","0","0","0","0"
"23","014","999","1","0","0","0","0","0","0","0","0"
"23","015","017","1","0","0","0","0","0","0","0","0"
"23","015","084","1","0","0","0","0","0","0","0","0"
"23","015","111","1","0","0","0","0","0","0","0","0"
"23","015","999","1","0","0","0","0","0","0","0","0"
"23","016","009","1","0","0","0","0","0","0","0","0"
"23","016","025","1","0","0","0","0","0","0","0","0"
"23","016","048","1","0","0","0","0","0","0","0","0"
"23","016","055","1","0","0","0","0","0","0","0","0"
"23","016","058","1","0","0","0","0","0","0","0","0"
"23","016","075","1","0","0","0","0","0","0","0","0"
"23","016","101","1","0","0","0","0","0","0","0","0"
"23","016","999","1","0","0","0","0","0","0","0","0"
"23","017","007","1","0","0","0","0","0","0","0","0"
"23","017","019","1","0","0","0","0","0","0","0","0"
"23","017","030","1","0","0","0","0","0","0","0","0"
"23","017","100","1","0","0","0","0","0","0","0","0"
"23","017","999","1","0","0","0","0","0","0","0","0"
"23","999","999","1","0","0","0","0","0","0","0","0"
"24","001","001","1","0","0","0","0","0","0","0","0"
"24","001","999","1","0","0","0","0","0","0","0","0"
"24","002","002","1","0","0","0","0","0","0","0","0"
"24","002","003","1","0","0","0","0","0","0","0","0"
"24","002","999","1","0","0","0","0","0","0","0","0"
"24","003","999","1","0","0","0","0","0","0","0","0"
"24","999","999","1","0","0","0","0","0","0","0","0"
"88","003","999","1","0","0","0","0","0","0","0","0"
"88","004","999","1","0","0","0","0","0","0","0","0"
"88","011","999","1","0","0","0","0","0","0","0","0"
"88","036","999","1","0","0","0","0","0","0","0","0"
"88","038","999","1","0","0","0","0","0","0","0","0"
"88","052","999","1","0","0","0","0","0","0","0","0"
"88","053","999","1","0","0","0","0","0","0","0","0"
"88","061","999","1","0","0","0","0","0","0","0","0"
"88","062","999","1","0","0","0","0","0","0","0","0"
"88","070","999","1","0","0","0","0","0","0","0","0"
"88","077","999","1","0","0","0","0","0","0","0","0"
"88","079","999","1","0","0","0","0","0","0","0","0"
"88","080","999","1","0","0","0","0","0","0","0","0"
"88","092","999","1","0","0","0","0","0","0","0","0"
"88","105","999","1","0","0","0","0","0","0","0","0"
"88","106","999","1","0","0","0","0","0","0","0","0"
"88","113","999","1","0","0","0","0","0","0","0","0"
"88","118","999","1","0","0","0","0","0","0","0","0"
"88","122","999","1","0","0","0","0","0","0","0","0"
"88","129","999","1","0","0","0","0","0","0","0","0"
"88","130","999","1","0","0","0","0","0","0","0","0"
"88","132","999","1","0","0","0","0","0","0","0","0"
"88","133","999","1","0","0","0","0","0","0","0","0"
"88","134","999","1","0","0","0","0","0","0","0","0"
"88","999","999","1","0","0","0","0","0","0","0","0"
"99","999","999","1","0","0","0","0","0","0","0","0"
